orign path,batch
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/d0641303e15b0477661c654bf9b1b219f0bcbc4d659a3336372bf9954ef1dd3f.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/97009b31da9d9bbfb11a757a5c3969fc66c944cdbf239cfeae4457989943fc44.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/3ec75aa62228c2043c7834516a087d14fb0ff1cf89a060edb10cbd3e296e3fc4.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/499833df978d6182b541619210e62dc32feeac46a98c1d177a4b9d255c82df5e.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/54e260434c1ee1c67dd0acab63c2dba6c7955dca40aa5b431536bab3c73b0bff.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/69a8183de71ab701b536ba5a95ca0b301332508bc197e71a2c8f73e5ff61a2d5.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/879434e40efd85e9d3d7ba3af2587b118c531e3f1294e54b4fafc0a774227835.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/462a64a850b7bfe647881a6d6afdd92f8a5066d45d10b78eb359d30d71f7723e.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/4967f1583cfc355438d94b0eb5901dc5260cc3ac233265cea01eb27d26de237a.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/843dda4593916f8678ee83dd36dc0c4ef645534522c6e55c3aedcbb3fba3dfc4.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/af3a7482360658ddca7c2ad90f15ca61994561dc21412a097bb9c431c059f9c0.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/e0925459dddfedd5d15344c0b1bbb2c8fddb98bec2b8c1844f2b25fed8493552.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/9f435d9a09b4554ed8e940cf0871de88e96e841d401a4e4af2eaf26ddbc078c0.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/becb4e1eaa4fbd915241f1138e2ed7b9833dc1cf66d6da25f9fac1a3e317c3ee.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/09909cc7a82f5eb207fa877471f4c49281a10c2924e58e07eb8dbe85eb73fba9.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/cd66e03d6e789aa13e8319e9e412b3d96b913325b6cd1f9d58286234d53f9a26.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/c63e03e729dc822f96a8a20d4c27dd6a4d9731214bf544c73099a2f73d05145f.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/9b3b76a6a98c3bff2dd5fee4e5723e27e6eb217d99c1ce515d839521a725d424.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/c81a8db3ba6da44a51ea464b3131bc931c26cacc3a0119a39f28c0d2ae75bd33.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/140543a9d04e4d3c84a4a91fec9a7405c9e1e9dd1f0c0fa466a802fd42f3d740.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/8508411251d8ffccb7432902dc15a050c62b2ddcca3f56e64045a28974a910c9.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/00bbba5788687c1ee73bd6629e9d77e79bd147711e69a8e5163489f7edaa07dc.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/215179ac55295ba00d4b7ada425eaf205243f8226879c7aaf9e8af450915697c.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/21529413a204281d3dffcb7c2f5c7cecca02e0d1e73a005ac789fa9e932379dc.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/e5a1014c39385555cd1d6ba9abc0c15ea095ec12b64dafc522efc26ab688f923.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/bfb0e6eb87271e5cfc02a92b73c22dcbe95eacdb590f830a1459d0dd13f94e49.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/1434b8f7346fa3a5a092e20be89217af7159161cedec82fa0dc1a9550ae4c643.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/7bfcdb9cd291a70c1e86dcdc3fbc9cf2940370c5cec10117d8be2c5cbc0a44d2.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/4f97bbd5e8ecd912ba161f533dec9ab7864307cda6eb8ef2833a9038d2e7533e.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/491353ce6ccd4bb3e784a16ae63e1d3d825779f4887fd59bbb15cb6497376ba4.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/7ca3586ecddf7e6db8674521873ac071e8896c07d07f613a5d80a4b02c71cd97.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/e19eb48e95ddc700b11fd4d79e15ed1c268119b37bb201b2c7baa21dd2c81da3.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/764a47e1b81572cec3fd4b163df8b77c9e47324eb517e1fb9d353c09452275f8.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/00c763f110d095a689c8c227a94ba13cb36df967c4dcfd2b5aab0aba74df78e5.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/b5fc52bc5f54d798a2b59cac4e6884847405b335f4fd400717e5a716a01d9623.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/c0b3852c64ba105456331fc5104202e808cafd42c080ed7ec9898384073ae580.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/1913fb0073b76ac9f5a77abc1e285627c5835a8d2a87b8137ebdfbc9e0afc4b2.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/8bf62c0a1025db073b96e935b131d603b1c24c1b5dadec8080bc6ae0f84db980.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/6f7d11185e6d669cca14da3ebe74d352732fd8499e18a972b824a073ab5b01dc.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/6c51048d92d86081bd5323e2ce25734a2b5d0991585dcab95dd051b87204334b.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/805a4565359d1a77db06f287ed8a317c9ec6c022b89270c051e4d0d7b33b8b00.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/1dc55c79b2dcc9bfc2e0870fded21fe5046fc7f670fd37d32f464cdc97778ea5.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/ce93f4c42fcdec96366483beec51b34c44652ee8e84a59d2be8c8b8d70338262.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/1c7e26b6681fc5eeffa4065485ad496aa9301822e25090014f107c72987bb0ed.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/bd8a197328078e3e640b0d3daadcb89de056b9e33e6e0ff18c0825045c06fe02.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/3cb5daacf8693eb1eff9495e0b40b69e8428f0b5fee8d5a4b5084839d2bc4f7e.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/f002f8c2ea49d21f242996e3d57f5fdd7995fe6db524bb69bbd7f190cc0211a9.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/5586732e42e774f5bfefb696e8a7ea0dcd732721022bfa69eff0688e3ad85a57.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/cc1285243fbac5b2f868a0425a7e2d24219e93f96246158b1666d321d69e2e89.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/250778f57eeabb5b07cff5aa8f1f2c7214f9e33142f5504e859fc6ec2b5e862e.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/52f81001d46875654704d7ebfcec7f22df3a891781b666323d5acd5428a9c7e6.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/097005c902550503bcf378d3df98bea38e5807341b4523a84f70e4e6be4056a0.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/7cf7a3021a7142fbc77e82b6315040c746021706cd92b6ee1f124b2f7b6423f5.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/aa48987a68580dfc8f39e718123e4ad915e923f911bb0cedef273c3d674136cb.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/31f58aa1dd25b7a341e4de125ef6adc4268af4a97501bf0882adb7af244773f7.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/40f617ec94b5e7b532c3b215718e3546069f67c32b605a51a6c489d27b0e3415.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/8de514ce972a158133f5b86683aaf2dba27ae5b8fea284c81c22cd7594a5a797.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/f4857aff8df916f303ab8ddd71bdc348681a50c91a45882d5261200643a3ad11.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/00aefc221f17b340e1dc2765702b1d70e1f7359dcc53138eec985d2c36b6c796.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/a5c2275c52e4d8cf4f47f7119c17265fee6bbb8cdef39a5bd37187c021ba2d85.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/acc49878163c935ba1d21b4420c86ee03722538c03768770c913458e3961476c.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/f26dcdf460a3da96cedebca9baccca6947bea8f89e3a801118b9cd40da14bfa8.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/1ec8f1326e96fce8f14a5a457d867af8259558d246ca539f95fe944f865b927c.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/d321eaad8e2f6144dd19b3f7f2889debf954d574571ef3b550b845c7e5b757e3.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/f37a358a4f839c21f97a28a475b635eefa04da8fa70d7f450b02abfd2da1720b.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/1c1fb2899f506854f88a6b3a151e83db1f692463bedbe6304a0113e052b7f863.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/358498cd9cf09392da7ffddfca11eb8539a539867920aa3f1f16377048ebd7ab.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/422bd123f105a1c95cf5aa389b6838298adcbcbc2c58b7312fda60c81cc93d27.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/d493d5e706103abaab4a388d45c2d22ea07d1413a54f0c6d5630b034dc062f11.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/1816f3b59a84e98e1b8c2dda5a3b0af2de75a88a89df63752d676e54034b6126.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/54da0cab912d2b4e3f939b54bb80cdb9818857618be582b454f59789b20e22b9.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/53e774ff182cd9c6a02aa1fa5a8f484446055165d0027b36bc9f27fb46b69ba5.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/0b4e80eee38a702aecbbbc661b04b3867cb214b51eea87a9606709b58a3499c3.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/87e20ab1e148ccfc417c38e223740261364c27760672101a8024604e111c6e4c.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/db2ed4664803871c72342722e1eb7558655d25a6ae1a66eb54f52e22dfd6252f.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/9cc15476ff2112b5b6965f749b489a3dc592c881dd6a902dc5b3ec4c446e901c.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/565901f1ced9d4893ef1d988af55f16a9b0fbcd1a860d4b631d5b7381ca924c7.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/85c4be0d42b03fe72ff042bca860e7fcb0e01335518a36cc9a09a770d183fb9f.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/6d579af3da3bf8aad480bcd083419439b2d8c81385b307dd3337e9f30a5ffb72.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/be3b42952d27e19e07094b82b72a82eb8e3c625b37f4a9850bdc0c224a91d315.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/740956a34b03a126c2d2e7faafb6e8a5f9d71676a13dec3189c3615c6e687c44.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/b80f17e2ac26a52d0a9ed7d722f8542c2559584a28f624e3513fd9a5545be75f.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/2488a079a37b3ffa5450c703036cd91a54c239f5a673dc87ac093020e1e93053.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/a2824a67b0c168620d633be6264d0a1cfc3fd6d56941bf3e6bff87fc9bbfb559.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/817cfa7bfc32a990c64829e97ffc229851a8be6cf715a0aef5af0de186c317dd.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/6b675de4e88b238d82537abfefbefbea1d7c524540f616687a9e7d044cc30750.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/647ca84c4e373960461933a21c7f6b5b523c501ef64e7d228a4d73d5504201d5.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/5c8d558572c445f5fdadc3758c208654d7dd2787a73a2a1e1757e87dd19d6fad.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/bb0a4f058f164e288752e88eb37a99e2baad24e63721e93f63b9772275948f85.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/7b7b7d0bfa387ae3a1691428226cf8e3312834d397c19bc882b06dac5f14f647.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/3bb19c511b6129103f7b3ee17cecc9128fd92fd482b11b14a787a21565f690c1.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/46f65ee27208406c0bc64a4e67b373e49b52ff830beb46a17f38f0f4ca540eaa.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/e97562123b7c059aec0e31a3bdc402f13e41e9f0ab38857b1adf948b350a8a94.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/9c6403ca45a75ab2d917b4014b0227534cc86638a059895ad5cc4889096dc840.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/7f7be2c07b7d206bfc000a987ff780eec1b36009bfc91c147121f74c6656c0c2.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/ad68c7f8fa3a2ad16abc61792c9d24c194d9df871cefc5fa50d6534413bfc8de.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/1af19b5af76dce172f4b08a29216f8c19abcd8db4e007d5d31887c62f3fa9843.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/2f9079df89e96a997a910f9243173ac60bfe625501452152f8ab281778e5696b.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/061372cecd8bd05545efc26231fbf14a3ded422f1f408b3110c24cf1fc58f94d.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/aea20b23847ebbb1922418738892f4d19ef447d965079d837ce095c8746e53c5.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/c527e21c8b5fef86490a379ec5d022086cdfd9a45331dc664373f69ac9b7823a.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/01cfaaf91ac238b1017ab57a8bbb709e34c331382502a00bfb45f434dcfc6184.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/88bddc4ee2ef6462deca1432bf08a9cb9da887bd7537f2530dadb2a12f850071.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/cbd2cc6dd3e9742e599010c7cc097a5be0de7e3fb08c04e60842ce95fb227e28.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/74b46aa130e59f919f8eaec10e0105067d4deb975570358c3321d73cce652dac.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/0a6bbcd313ec2b66f2f8c60dedd8d97c22affda0f2b783e71b1a34638fff6e9b.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/7a77f947d538c5523331eb7b1d29f13c8729eb299082876b5f761a3fc1696254.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/cb1a73230353f03081703e2b511bf85a852f97d5e8891f3b7a3472e9201381d4.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/f166baf168d25ebe9bf999444db6f3a0710e16e10023731a8864b40547cdb39c.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/abd1c5292128c8216b023958086e880701319cc58d797cf5f9b25b3086ca0f4d.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/ed5014e9f7e2904c3df52db085c79d42e12ee31136524a229a12e5e2a040ae46.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/9380c2462e98bc78ad450fcdc5f1adcbaac05fdd4fac547d58869c03fc3d6162.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/c4089d1dc32773fdec28f6cbf163a7516ba011adba307ff57f4cd1d1697360cc.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/8214d94e1719ae1dd4ccb52100d2bdc667a200935b2939ef513c651889b35962.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/84133ef2daea0114c49e215097c1c5de5a875cc03c6089b52a170712a072e55a.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/23f17e0509bd49e59786fbd3bb4f35f5abbf02d2e73a29cf6745c9d6616ea38a.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/e7f9c7fed45e7a6eb2cd4f2e626e7c557f8b3dcece6e0e29f90057c4a21034b0.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/dcd97880c1fd8efeb696d37207483f7d6dd80cc26801608d3e5170e71f6cf161.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/f9957e5c5d61bac3de55a8436c3bb5ef2777797bab7dbd7b16ab83f7648c9f96.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/10b58f2b33294ffd8835d3f5c34d390b78937987223863c6ddb51bf09aca353c.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/4864843de12dbc1fcc970bb300b12aeba482609cb82ee28f4463f5098fd98607.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/44a0cbad55907c69454fc69ff2a515a73ddb3a061d47b830f99c29bb9afa7ef7.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/35731c16d9a599a2bdc8b21124548b76a90ccb5dc7caf246d796585115a6f00d.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/defb9f987bba6626aa1333c35aa84c483d668bb09d0ff19d7e3149e644b1beb6.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/727a7a9c43bebc56be975528c271ac2aefca4372b3d04b751efd55be1334ac3d.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/91539a89fb6531ad4e52e8b19bfe02ec4cbb22393bc0058cc15f56d926017ac7.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/cf12fe4666332180bb76a6b1fc30107d64a59d30a054ff1a683c1f1d5ede8056.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/1142231af59e301bc79e90f8b92fa71e53c29406371ceae85456b662372362d7.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/631c58fd94eeeca6ff14884037b2eead865a9ad89eedb94f3e0384dd66bfa5f0.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/ec094aca83a7bc419e99c8a56e168bdce852d5967e4e5982db36383359406302.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/9e41260d2aff9bbfcb38788d1909a4df6cf0e190fa255632081eadcf6213b40d.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/ee0292fd794cb5fb44bb9d11f2f335ce588891db0c86a7cdce2b0be9434f5105.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/095edf97524fb68775d04a8f79ad556b3013f8286cde4cd3d217d709fba99ca3.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/b9728a1917cefd9ff2b9ca11e09ea289f4645809c3952e0e7ac19c7bfac32ea9.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/5e44024588152dc3e8ecc5afcfb011a6e420715e79761897e9342e79788bf357.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/fa3a9fc2adf9d1ca812e0951e21bf72ba3ec9ceb1c0cf0bfc0171b6d4adadf83.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/bcb85ffea1001f617272e821711c09c7438d7b4f4412202f1627be4c24b28ee7.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/af0b876a436452a6e998fc622493aaa4553bcc53864d66a6a6d5d476a85902eb.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/a237c1660d393be4a19f1533c11fd05f508ed96515cf2984b37876b7d77b16ad.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/771bac91574b71f2503db573cd2b431c329ed0f4c1c1cc07f62aaae172e7642a.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/4ca4541d9a883861e4045ec11da7d8aa9847e2327cada28e49131b8fc87c4144.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/a6feca71a8077f7a680a9a9451caa9ccc165d106917f1f1b727cf5d0600854f8.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/52c290c33edd382240b83d0cf4ca4929e95f9209e675e417ea3c45ffa2fbdab8.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/0862083ad6e813f79b1a1d4a250ab36d81eb55ea7ea1451fb8fd45e425800aa0.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/3e2b49a926ff9f83c3eeb5370632a682009a31d9beeda99805b3cd24ddcfef79.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/104f98593dc7cd693252bed1f34331b5483651d3ae84a9c70f5bc0f626b54b40.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/71e87e082c51e972f3de1d77a345e598e47a59cadc257168bd960581185b861a.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/4c2716e5d55f8b4a771c0a4b34306d67be14667b33ab2fb0e868a4e5f4a8c51f.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/f32fe860e2a32304024771ae67f2b8190056aad488c7f128ae86f876639b70e9.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/363e681db9551c8f3b5e1204b78796fdbed7287a32d787ccdbcb9195e19bbaa1.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/0a1cdf094bce33a15d4e600ca1f12fbd8cc2809d8edc68fbbf7164466f92ffce.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/97c67130d2ffab2ca5b54d3735e1bdae65ec65dcdc834d54767a8f4329ec07da.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/c290d6c82f11be8d3b893a2da5de19a7c239c375e014cb4a5d430eb74dfffb5d.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/df6a740b0589dbd058227d3fcab1f1a847b4aa73feab9a2c157af31d95e0356f.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/67b89a33b5c27e7186e54fa7bdcd2961fce52e3953c1fd62430771dc356ef49a.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/f58d3a4b2f3f7f10815c24586fae91964eeed830369e7e0701b43895b0cefbd3.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/647b8dfe6f826b6bab24b9a0b6842cfc39c8c5094fb87f0f062669d2a21f75c8.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/2a8d702663023217f73a10747aa9d70837a8ac88b74f007f4015c1f392494d6a.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/3c9d63d6c6517b1337471fc3551cc971824fc367f7cc176b7f137d497811fe7c.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/2a2e8558f4102c3f185ae8c598b19edb7dd26971ed831020ab087ff704e48dd2.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/f17666326b68bc5487a331a2ffac4f439dcf67ef0b2e36cecd3a536bb23f3edc.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/af6fd317eedfbb424cc722d0698bb24d3a9b1a9ddb348dc29e6fd46c95f94556.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/3cb7c4ed48574510dfe20d55fc3839538d515aacfc0348523458664a098d9c21.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/d6bb76fbde60c03e6c27c58dfaa476d68940a5dc4d870ab5b0bbaadacdb554f6.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/4f3858be68f35f17e83785d2deefc7a863951f94a8c01ad6ccd2477b8ec3a3e6.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/ab1649437594777ec09ce9de1685624631ff09a6b2a4ab0a39c97590d61c02a2.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/bea5931767dca4c46ef7d6ad73e6913a592860138d3fc82056289b8dff337940.json,rep_500
/content/drive/MyDrive/Sorbonne_Data_challenge/folder_training_set/be4d188084e7fe898e10d197fc01a544bd83c9ce54925d012698c5441c000069.json,rep_500
